label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
03_fist,0.0,0.0,-0.3096918208096247,-0.0302365998933414,-0.5333488084958644,-0.1461710479052999,-0.549827055053224,-0.1230863744195562,-0.43547947823355,-0.0738729562529828,-0.4418137557519076,-0.9406464148817696,-0.4819137706600926,-0.5208693572771453,-0.422300442943176,-0.3047961330770592,-0.3595073695458805,-0.3820503456397561,-0.0975551577816224,-1.0,-0.1367670851297361,-0.5131383129338004,-0.140689838721458,-0.2533254756861516,-0.1222781306937512,-0.3673406700278455,0.2175318249719091,-0.9382290877691852,0.1890181709758653,-0.4627262367039507,0.132563777513855,-0.1997516636633511,0.1262481102125062,-0.2947242035877696,0.4951586420945097,-0.7966001334732769,0.4652053977633719,-0.3892807151125966,0.3635235744423687,-0.1611608773216495,0.3300692079951892,-0.2112523775552777
10_down,0.0,0.0,-0.1365884733957845,0.1586471577613662,-0.1006953016443612,0.3292203682555106,0.0398075841975121,0.4563976964844329,0.1718034187518679,0.5718332432428498,0.1149397197953715,0.1096574155976264,0.1344830806328199,0.4721510175787712,0.1422744689254385,0.7110853306972421,0.1781934303343358,0.8966697856900262,0.2928053719024593,0.1119730772614461,0.321828927634845,0.5347570749453686,0.3032605822347944,0.8062522864923133,0.3149274905061823,1.0,0.4193936976316567,0.1412751196983275,0.3730810882985876,0.5361815375585804,0.2608172534472349,0.5037468836630631,0.2075803290635505,0.4164351663609691,0.5013478215746707,0.1963867857954726,0.4466317355461969,0.4855782779538569,0.3433044329717443,0.4621768675507666,0.2907457349834,0.4006649987968292
08_palm_moved,0.0,0.0,-0.2025165003610211,-0.0705002830371559,-0.3241778994301371,-0.2366518045658165,-0.3772121490000506,-0.4029154901105684,-0.4568711383126673,-0.5256694927979696,-0.2711416864368651,-0.4783322958530563,-0.3141717685715653,-0.6853691498625742,-0.3344831066777688,-0.8106111141376714,-0.3470740705610109,-0.9268623139690936,-0.1566977210185577,-0.5091683298153027,-0.2043962984768537,-0.731108783885991,-0.2320933439118528,-0.8693082914815358,-0.2601557796685023,-1.0,-0.0440066225440271,-0.497091229775011,-0.0848541245579186,-0.7104079413008316,-0.1138447617938831,-0.840113015754675,-0.1489986402601896,-0.9603972530877598,0.0775330995845561,-0.4517006426478229,0.0451970654840405,-0.6239815847481274,0.0146043300951595,-0.7338556408185208,-0.0194514416366875,-0.8388721321920405
05_thumb,0.0,0.0,-0.0611250773220874,-0.2785849774291232,-0.1091742108115387,-0.56788322582289,-0.0926893505244412,-0.8007167053607196,-0.1128121762187769,-1.0,0.2509764422697075,-0.4728206840571866,-0.3271468080136194,-0.2743097538347365,-0.3166575810760494,-0.2809289955740398,-0.16288126560493,-0.3228349440807948,0.3887034865757722,-0.2261577651074351,-0.2916534540196672,-0.0068828166501405,-0.212902794814747,-0.067166638225128,-0.0023932912370014,-0.1425047410296207,0.4054465956763008,-0.0014331751955239,-0.1920123419861985,0.1659681538986283,-0.1220822086078726,0.0984262800672918,0.0514392078706766,0.0327679712161637,0.3693054651219306,0.1899091490898314,-0.0765423628687826,0.2951855933508036,-0.0616196014516103,0.2538177145036215,0.0735232953330111,0.2085466359512323
01_palm,0.0,0.0,-0.1718671004128395,-0.097344665926107,-0.2831263899569023,-0.2506859027238503,-0.3603016039781113,-0.3820224199655688,-0.4447106987074268,-0.5006871177599996,-0.1172081954366086,-0.5049879901085389,-0.1343517628040804,-0.7159751648981865,-0.1331174638864584,-0.8425415094874172,-0.1241886670199951,-0.9535024039342042,-0.0097025081783786,-0.5050996548941715,-0.024608156768824,-0.7308680111565212,-0.0229033128760759,-0.8744702886914036,-0.023346949245747,-1.0,0.0897118088355769,-0.4695347762905076,0.0856275685419672,-0.6813298019443661,0.0801162238383455,-0.8122399304027293,0.0701532237635467,-0.9274054426270006,0.193243201754204,-0.4065349741339548,0.1951727384295071,-0.5698580588843266,0.1839974878979437,-0.6751971885130365,0.1722066585640549,-0.7737467554089557
07_ok,0.0,0.0,-0.1270206229754412,-0.1668643320593701,-0.2113170018416742,-0.2687406263018193,-0.3227131556017872,-0.3005496590746209,-0.4252209732219172,-0.3421610405544674,-0.0745965077132236,-0.4440272178639221,-0.169060753098387,-0.4962402729722951,-0.2472979612504894,-0.4027858021578807,-0.2668375963196342,-0.3075684557692268,-0.0425455406979574,-0.4340493054834518,-0.1713987239843829,-0.6926928837973001,-0.2777405103495569,-0.8483925697929925,-0.3418044186664215,-0.9992175075618625,-0.0127335556122354,-0.3944890449532401,-0.1034380521659588,-0.6663795260138399,-0.1553129749534828,-0.8483262864388923,-0.1829135380305759,-1.0,0.0263915895842862,-0.3349800240721956,0.0295770280384258,-0.4814758302764135,0.041096377261478,-0.608013544131261,0.040533317611387,-0.7431932119217068
07_ok,0.0,0.0,-0.2249766505445752,-0.1150103056291437,-0.3457148837748611,-0.2150955964863732,-0.4914327556339443,-0.2351189911357953,-0.6274033849403228,-0.2712599008633172,-0.172413702062098,-0.5145460530094217,-0.347953772659781,-0.553417425643683,-0.4542421027217005,-0.4401096446754747,-0.5228721229478005,-0.3437641803931916,-0.0647292346860916,-0.4957073312522144,-0.1833233777117679,-0.7482579111781716,-0.2955143233755064,-0.8745060226204189,-0.4000747828645857,-0.9821247645680056,0.0328889298344088,-0.4333363224529277,0.0298989819423112,-0.7097585270745124,0.0073002438519002,-0.8695212955513172,-0.0185882445101484,-1.0,0.1178808543970234,-0.3463056671626411,0.1747585716472864,-0.5400435434069398,0.177849903187003,-0.6831904825106841,0.1605173995181357,-0.8181159346238236
09_c,0.0,0.0,-0.2557618827963699,-0.0852601277266482,-0.4797916610137717,-0.2087918756182211,-0.6749223600569318,-0.2434440807406073,-0.8488920736956613,-0.2279299057467124,-0.3659369704265202,-0.6446507990932347,-0.5244747741103165,-0.8506908043226765,-0.6700616926124269,-0.9409455422709098,-0.8013985056623507,-1.0,-0.1880826695806828,-0.6825612917707827,-0.3849220640507949,-0.7064007627091471,-0.3709833817221146,-0.4652667631975571,-0.2941704057997471,-0.4052768027390437,-0.0098722980189789,-0.6367786392104532,-0.217891104275562,-0.5751875322215014,-0.2098134667992116,-0.3789078360224668,-0.1403825139307888,-0.3601874212192001,0.1532339903847339,-0.5374139423824054,-0.0332661563849757,-0.4878327910665347,-0.0541694931141572,-0.3550401211651791,0.0030915374312094,-0.3337118922932335
01_palm,0.0,0.0,-0.1716418037211851,-0.0822658115382289,-0.2772313491411108,-0.2507944694340736,-0.3344841534675162,-0.4004866003337503,-0.4042752534908519,-0.525846786361326,-0.1364679064924132,-0.5062127254948742,-0.1338900614342563,-0.7159470092640545,-0.1233981204883063,-0.8446839974039289,-0.1101459374046093,-0.9555034221374044,-0.0424398017330431,-0.507514617360722,-0.0445549284007678,-0.7291654950267299,-0.036987538464413,-0.8734251495043164,-0.029244959186071,-1.0,0.0473480414947158,-0.4672103259609807,0.0512037679297637,-0.6736790455045591,0.0513240499203315,-0.804506277549224,0.0489043619070241,-0.9214741779127648,0.1405384877808417,-0.3960338712249072,0.148085861324873,-0.5637457134046518,0.1428698465766482,-0.6714731105248715,0.1399249578106327,-0.7744138353303739
02_l,0.0,0.0,-0.1825899101231695,-0.0427123562989612,-0.3727823360809617,-0.1548053221155674,-0.5348188288850957,-0.2209258354954416,-0.6839114619664871,-0.2531901336009011,-0.2938735523790663,-0.4756490133054806,-0.3141266649095796,-0.7139605751404352,-0.3123291474611001,-0.8715894520733389,-0.2994872735247293,-1.0,-0.1440325764349697,-0.5243367594617565,-0.0853551572377478,-0.5221586994642226,-0.0612153275870641,-0.3440970732234953,-0.0658287832535219,-0.1935669147953544,0.002982928566166,-0.5187152301041731,0.051053346949322,-0.4357376494446253,0.0500839789958141,-0.2497632387275048,0.0229892920193655,-0.1148328338472861,0.1350855152495337,-0.4860315879057599,0.1691054634585742,-0.4334159279283837,0.1464875165852648,-0.2802755273680702,0.1118036308472848,-0.1691993536141817
10_down,0.0,0.0,-0.2019466742157769,0.1075592864907094,-0.250928185471382,0.2799389133621227,-0.1684412501011041,0.4790724260854642,-0.0429806097024479,0.6596629434033731,-0.0158585567652982,0.001577841322699,0.005553823907138,0.4088119423242712,0.0251016959852279,0.6603213533950283,0.0600282499807655,0.8708066434801136,0.2055062802942574,0.0592752706139046,0.2300671923425191,0.5162499038277542,0.2247468943762415,0.7946747208045721,0.2479692860369735,1.0,0.3777187154149807,0.1364447438661836,0.3335140056381594,0.5113761903164906,0.2169224190821517,0.4418752207029748,0.1582753505108472,0.3225059824068906,0.4856286607102344,0.2299160292994914,0.4151011140198419,0.5049915861614551,0.3095005356054313,0.4612859856816789,0.267944014929878,0.3610846157943434
10_down,0.0,0.0,-0.1911993835838231,-0.0658818154478995,-0.288132366742335,0.0949771317955182,-0.2038578515268285,0.4134119998834461,-0.0270773395583376,0.666567614180211,-0.0174822598920996,-0.0945829377189852,-0.0063987814619924,0.3563635404015941,-0.0131455752677026,0.6400595744353321,0.0123937476531158,0.8280656836188446,0.2516471484704228,-0.0185378423564559,0.2037877542538051,0.4709077074563156,0.1360355786268744,0.7921442673350556,0.126284360721117,1.0,0.4144930097899778,0.1042475648757134,0.3480787299583652,0.5458886987252193,0.2271447154078207,0.7734162002220022,0.17073235431725,0.8908162126470874,0.5167069290742049,0.2344630081571234,0.4562539412535374,0.5582472602961899,0.3818551696876303,0.6876930080306735,0.3522826421009172,0.7497211228098726
07_ok,0.0,0.0,-0.1737729493669018,-0.1276449544268118,-0.281684832008806,-0.3088456695368142,-0.3526152704338449,-0.4489307668573327,-0.3541292984057562,-0.5901247080512738,-0.1209865669908866,-0.5464069058021541,-0.1745708730589941,-0.7319914864191323,-0.2490360319733969,-0.7442910192370236,-0.2961579836309859,-0.719621776857198,-0.0602457084098553,-0.5515806124877398,-0.1417380354745366,-0.7516241041079054,-0.2359799502348099,-0.7545149497633298,-0.3006946471309323,-0.7124513044599438,-0.0007973463697007,-0.5285618706785012,-0.0391146183802771,-0.753308281818001,-0.0933624603171039,-0.8960960176942898,-0.1313163399556489,-1.0,0.0582034625231169,-0.4692276260310817,0.0135927991219566,-0.6466352047345567,-0.0394873120575064,-0.7680119775152172,-0.0816630861987234,-0.8713336981155555
04_fist_moved,0.0,0.0,-0.3728321983930076,-0.2054406501138837,-0.744399232702022,-0.4354706631845568,-0.9826072045035494,-0.5528381768037173,-1.0,-0.6378379722271459,-0.4374517217814608,-0.8546114234734207,-0.9489278088383832,-0.1707388655393523,-0.7995132312470177,-0.1088814963249074,-0.5951455996567393,-0.307491841017084,-0.0627267167370223,-0.6917134798507721,-0.6050645585208779,0.1407068602139402,-0.449266533306342,0.0543885543812686,-0.2815665148409392,-0.2323591399749124,0.2657091550114963,-0.4171099776480545,-0.2486918419061894,0.3306665384598604,-0.1312118729162106,0.1869637222760671,0.0054670104431194,-0.0856722225602103,0.5344068567810059,-0.1113084248254369,0.1099443066010894,0.416495177714474,0.1748974091715011,0.2799061927921377,0.3131579122849758,0.0151921772553496
06_index,0.0,0.0,-0.077224277987264,-0.1331939260083829,-0.1205770194434819,-0.2838466867023494,-0.0522289461592181,-0.3956422775336744,0.0661659115828968,-0.4664776452995811,-0.033539178098658,-0.5668897029758408,-0.0110995901511974,-0.7732408825529031,0.0110227932645791,-0.893289120757839,0.0467917779558004,-1.0,0.0924363542591579,-0.5237515561643371,0.097774636839338,-0.5471747350057932,0.0302795483726637,-0.3866490795803243,0.0128028629057424,-0.3256993204117648,0.1925340327072546,-0.4430448347415759,0.1787257470166721,-0.4269277623827274,0.0877066677419943,-0.2986774754217857,0.0694622702546651,-0.2692758259068518,0.2639618152523754,-0.346899627496573,0.2340821757508308,-0.323895877805109,0.1542302370660815,-0.238313196196525,0.1354264294815799,-0.2200059999172956
01_palm,0.0,0.0,-0.1336620837036898,-0.1102081608842582,-0.2048223671481422,-0.281829528906708,-0.2071281537268639,-0.4507468711858145,-0.2329407434670592,-0.5872600563572064,-0.1063022166101009,-0.5140708989367198,-0.0917868173016914,-0.7093990989247908,-0.0693945018991825,-0.8310881130519159,-0.0404212388402113,-0.9347297283536103,-0.0006376190898763,-0.5269246044157633,0.0241714806932198,-0.7408312615198407,0.0470088783693942,-0.8767560710560502,0.0698165990448079,-1.0,0.0904403688676624,-0.4940592899923043,0.1139444079947512,-0.6938482777883651,0.1306185181575237,-0.8167523032407575,0.141830750900857,-0.9322437703756614,0.1768126610231873,-0.4206429725880526,0.1999858888770892,-0.5733598729126086,0.2060955686709795,-0.6755996863548351,0.2075538150220904,-0.774535169428034
02_l,0.0,0.0,-0.1521151857244022,-0.0880624700269278,-0.2832059542435405,-0.2510212424727671,-0.3995184407904734,-0.3689387846430033,-0.5159839234199751,-0.4468683045610266,-0.107179241246587,-0.5167294285115811,-0.0457155526428563,-0.7366590435099938,0.0029468117070664,-0.8772038473369539,0.042116955512328,-1.0,0.0314299367664385,-0.5006424729881972,0.1149999859675633,-0.4700757436915054,0.0561865569086322,-0.2959559963195895,-0.0111154758131393,-0.2105862233278459,0.1501674835103987,-0.441437156242508,0.2109236821692209,-0.3762989252599253,0.1409882288266901,-0.2356656745592177,0.0746824140655702,-0.1878635411015599,0.2479621712720983,-0.3654891864767111,0.3003475536912922,-0.3249403770269111,0.2228998991450505,-0.2191247484473109,0.1566955431535275,-0.1855084729978923
06_index,0.0,0.0,-0.2533056568840208,0.0091780304024036,-0.4614269529040746,-0.1440005108622284,-0.4812362357507164,-0.2845836137279581,-0.3403149307010911,-0.4206442029644245,-0.3558253038277858,-0.6891761268711701,-0.3344102723981668,-0.9513643702474,-0.3017244447372952,-0.7217816238870393,-0.2791138085938333,-0.5017147033755344,-0.1220825485842789,-0.7151666494820097,-0.0983279633822414,-1.0,-0.0577304823478998,-0.6983043319368003,-0.0421614881872261,-0.4707080912482914,0.0866478875989212,-0.6718820575301642,0.1341785134031174,-0.8820778670363096,0.1515297293548717,-0.5736655402073182,0.1461906903086874,-0.3424928571820783,0.2854910449634008,-0.5609511311063238,0.3103069098387145,-0.6912759089209113,0.2986215464686343,-0.4545835954247732,0.2718765259009388,-0.2624402172221988
10_down,0.0,0.0,-0.2989681963694756,0.0016590012960681,-0.547428316745957,0.2293485617586997,-0.5885231334592358,0.4973431759377508,-0.5150681156892641,0.67149145445767,-0.3608692334308903,0.2733790963402537,-0.4028822150460497,0.705091372864649,-0.4717630822980751,0.8284450748376203,-0.5231319987405658,0.8562392798101454,-0.1269478599418793,0.3290974903938946,-0.2267083508339244,0.7442876670031081,-0.3269716173370074,0.9313540291239862,-0.375254749988103,1.0,0.0468533074565968,0.382039238891927,-0.1008776483197178,0.7526655566088705,-0.1978781676476125,0.9046520314459308,-0.2448413773982706,0.9456091964487076,0.1635859743252177,0.4392237271141861,0.0043820953462648,0.7381014944642957,-0.07883231916113,0.8501161519981588,-0.1182745851005834,0.8848681580192954
06_index,0.0,0.0,-0.4242811249274613,0.2090331100228739,-0.58067456208209,0.2862304746422364,-0.4214990235788178,0.4953597306343132,-0.112283530538854,0.5266709409109438,-0.1090658290848424,-0.6275535707190394,-0.022435122318766,-0.5003259642680373,-0.066058412600616,-0.2948522172683066,-0.1888505504111466,-0.1964968529364009,0.354898318279458,-0.5804484228381995,0.4022928851492249,0.1336379917854061,0.097583253334327,0.710731116514689,-0.200146230170507,0.9665078459525736,0.7108677320882757,-0.3867623678790052,0.6591667087714066,0.3011561552796646,0.2948392179408374,0.7978011024410775,-0.0361317533345732,1.0,0.9354318499220284,-0.1497193862159055,0.8952349861446791,0.4091187584219699,0.5768775321095652,0.7643810578705532,0.3095635316376646,0.9099745066019416
07_ok,0.0,0.0,-0.1650111629098024,-0.1071160242923959,-0.2932052291737688,-0.2328695709259624,-0.392322362062769,-0.293394670018534,-0.4851589889301808,-0.3566901993283075,-0.2620894756627643,-0.3799693634961971,-0.4131406146085651,-0.5622166868198674,-0.5211977785919413,-0.6903969562716101,-0.6001473833094809,-0.7897665253403093,-0.1389188893748097,-0.3632831045981061,-0.1935927755646024,-0.6371412610877665,-0.2416643564586859,-0.8257155599159548,-0.2956824392278849,-1.0,-0.0179315349112792,-0.3158392028535446,-0.0598646714656832,-0.5704170723270592,-0.1208195943236883,-0.7482225801812735,-0.1838911149514765,-0.87359997416509,0.1037183697656353,-0.2495608330636511,0.1226392574040175,-0.4212297917447002,0.1104205882399762,-0.5643340426562564,0.0639454198108426,-0.6786062915131489
05_thumb,0.0,0.0,-0.0867514015793292,-0.2599504175621075,-0.0937634825613761,-0.5576446789677203,-0.0768775812262126,-0.7880049421134966,-0.048139470487592,-1.0,0.1402461291850844,-0.5751755318378587,-0.3072761321362344,-0.5735389142006326,-0.3371838625268937,-0.4365127729802683,-0.215924084946283,-0.4011837900272993,0.1950543482455574,-0.3820411220127413,-0.3047611506934421,-0.3543544288363147,-0.2920135366108642,-0.2313711815326536,-0.1585310298697461,-0.2201929755351159,0.1982397341311524,-0.1640750807880497,-0.2586536634539346,-0.12946866556258,-0.2276041511741423,-0.0529052781525854,-0.0997952580235413,-0.0565285234304206,0.1694830648839282,0.0477231181520512,-0.183334910228418,0.0640074289536496,-0.1566593088828742,0.0934306435145513,-0.0352912588817424,0.0872740750903274
08_palm_moved,0.0,0.0,-0.1730390567707173,-0.10623994618102,-0.2625639625045843,-0.2864039420289515,-0.2680602581203599,-0.4605476439300359,-0.3006021614766054,-0.5967479523266452,-0.1154522198788281,-0.5244772014130418,-0.0985924029707865,-0.7306889260903328,-0.0751455139182793,-0.855497242202874,-0.0467904606914666,-0.960732118345988,-0.0064932206019033,-0.5288538092352559,0.0142321204739743,-0.7478443129854287,0.0387710334955348,-0.8841208620018365,0.0644027776534414,-1.0,0.0895850030077987,-0.4876873967284482,0.1196246877546704,-0.6952506129701804,0.1419375067600261,-0.8205664171737024,0.1598021735694389,-0.930426582044226,0.1843044705474193,-0.4092969969120716,0.2293491017622223,-0.5656188118702903,0.250363922381032,-0.6703998398580091,0.2679435857570488,-0.7695014186332074
01_palm,0.0,0.0,-0.1588679406211231,-0.12260984592103,-0.2651347354138612,-0.2768369793290878,-0.3169318791682717,-0.4313590284744986,-0.3532651530794549,-0.5647694381377004,-0.0881413927329063,-0.5344378013929869,-0.0843810994916505,-0.7411359476884392,-0.074024477222267,-0.858719212780372,-0.0566491426199022,-0.9627198913531052,0.0173691415286669,-0.5354467236523519,0.0198081934521807,-0.7498011552983002,0.0245604759918049,-0.8835274901134241,0.0292727779290769,-1.0,0.1109393513076712,-0.4949639335770112,0.1185731377701766,-0.6934038120798803,0.1150746782776605,-0.8180014778712071,0.1083554284956334,-0.9295214102397064,0.2036611883834243,-0.4203577777871849,0.2266218131344274,-0.5734980659579595,0.230652328211583,-0.6753386944969287,0.2319285717533438,-0.7742919396126712
10_down,0.0,0.0,-0.2496438556418939,0.0503237560203819,-0.476458150850527,0.1796947054313598,-0.5463099144138754,0.3220147378679938,-0.4314492446365477,0.4181964899325063,-0.3341823459775095,0.2539480212664119,-0.3581891468999172,0.5941535858216686,-0.3488489602900322,0.7649298047037155,-0.3370192613520527,0.9043125910250068,-0.1447936334273315,0.2630373975641495,-0.2059779192317358,0.642992460110095,-0.2507116023123639,0.8486193375279941,-0.2647685576888693,1.0,0.0201961513948205,0.2753935269040702,-0.0772497084603028,0.5788808190217029,-0.1147925917474673,0.5084427507930279,-0.1123577932490081,0.4052735729523407,0.1407261530815547,0.2973282813569042,0.0287264145435313,0.5303821364043558,0.0017214677715861,0.4716581204701273,0.0062250709286733,0.3809107021011598
